TWT,greedy twt,TT,greedy TT,tardy jobs,greed tardy jobs,Total weighted earliness,Total weighted earliness greedy,number of early jobs,number of early jobs greedy,total earliness,total earliness greedy
112219,139267,12606,15537,93,96,698,180,7,4,82,35
71947,93442,10322,13227,90,92,993,524,10,8,145,72
73048,91807,10444,13129,88,94,1323,542,12,6,191,81
75850,88607,10925,12394,88,95,1779,483,12,5,255,72
72693,85200,9719,12104,83,92,1387,752,17,8,205,88
64265,76959,9451,11147,87,94,1460,1160,13,6,205,147
70994,82492,10482,11991,88,94,1682,841,12,6,199,115
77558,98543,10824,14381,92,95,510,332,8,5,94,65
78979,102200,10854,13490,87,89,2034,1385,13,11,276,179
76232,92884,11186,13241,87,92,1377,570,13,8,180,90
68176,84555,9722,12382,91,89,1209,1305,9,11,173,193
108404,131959,12456,15366,91,95,998,331,9,5,162,39
103898,132117,11436,14435,87,90,1742,937,13,10,232,136
100423,123525,11185,14155,85,93,1763,438,15,7,212,82
102387,129841,12113,14335,87,88,1385,1630,13,12,164,161
124683,143898,12375,14153,88,96,1294,147,12,4,175,20
119424,157791,12855,16954,89,96,1306,709,11,4,146,77
111206,142904,13291,16000,89,94,602,413,11,6,80,56
130818,169290,12979,17033,88,94,1632,834,12,6,174,97
114246,138473,13227,15164,89,95,1922,673,11,5,197,62
108824,130443,11854,14931,88,93,1324,1434,12,7,175,140
122910,139411,16690,19008,95,96,514,191,5,4,65,27
122100,153157,16976,21575,96,99,349,80,4,1,46,10
117050,141218,16821,19627,94,96,300,418,6,4,42,55
132470,156576,17907,21638,94,95,214,246,6,5,35,34
118511,156518,16197,22287,96,98,221,470,4,2,29,49
125066,145188,17395,20006,94,98,362,208,6,2,47,28
122360,152475,17274,21578,91,95,677,154,9,5,79,27
103180,136918,15343,19568,95,98,404,200,5,2,63,24
120167,149612,17227,21049,92,96,627,256,8,4,76,44
125462,152999,18181,22795,96,98,199,110,4,2,33,11
187386,228620,19629,23937,95,97,229,166,5,3,48,18
170144,210491,19930,23510,94,96,520,479,6,4,50,68
221061,260726,23362,26958,95,98,426,148,5,2,54,28
226237,265972,23080,25977,95,96,672,381,5,4,56,53
180783,215915,19900,22909,95,98,608,212,5,2,62,27
176023,200291,20409,21945,97,94,644,743,3,6,54,82
171036,215029,20028,23623,92,99,870,30,8,1,90,5
179597,211013,19285,22097,94,96,440,449,6,4,57,59
185513,218425,19252,22857,94,97,561,160,6,3,67,20
183800,229025,20583,25115,94,97,554,148,6,3,64,14
103383,130691,14494,18597,94,94,531,448,6,6,68,73
111590,130703,15404,17679,88,95,1623,460,12,5,255,92
108889,127116,15997,18338,90,96,792,434,10,4,142,51
110769,134353,15927,18489,92,95,734,363,8,5,104,53
110768,133213,15949,18670,90,95,919,492,10,5,124,71
115929,138621,16267,18986,93,90,865,921,7,10,112,129
107932,125066,15639,17752,92,94,542,614,8,6,98,99
98389,127119,14680,17773,90,97,828,337,10,3,120,46
114549,135758,16375,18923,92,95,913,183,8,5,129,37
107712,137633,15283,19416,93,98,648,302,7,2,115,50
158566,195917,17099,21238,94,96,589,450,6,4,73,46
178316,213089,20128,22289,94,95,514,542,6,5,59,65
217491,244047,20480,23108,94,97,1359,741,6,3,156,89
168687,198616,19429,22393,90,96,1604,369,10,4,172,73
143918,175909,17244,20739,92,93,1184,513,8,7,126,80
186519,219705,18968,21968,90,94,499,792,10,6,67,89
157340,198373,17908,22707,93,96,1121,525,7,4,119,69
169982,203675,19998,23713,91,96,1018,1058,9,4,109,111
160884,181323,18389,19597,92,95,860,223,8,5,95,30
177154,210048,19060,22115,91,95,699,747,9,5,75,88
75942,103439,10219,14061,88,96,743,300,12,4,105,45
77261,97084,11274,14167,95,94,352,499,5,6,58,71
77166,102152,11015,14045,89,99,824,8,11,1,111,1
71796,90482,10079,12754,86,91,1388,673,14,9,208,102
70692,95539,10452,14005,93,94,600,441,7,6,83,52
72119,90346,10571,13409,89,97,987,125,11,3,144,20
83610,104079,11564,13990,90,97,606,265,10,3,84,40
68248,86213,10167,11975,94,96,350,245,6,4,46,40
71852,101080,10684,15132,93,99,558,32,7,1,64,8
71493,83984,10140,12425,89,94,412,307,11,6,64,42
119667,153788,13419,16591,93,96,831,241,7,4,106,25
114196,133843,13171,15605,93,95,746,360,7,5,81,54
111525,140391,12088,15402,90,95,598,397,10,5,66,56
113548,148578,12558,15972,91,98,865,410,9,2,99,35
114319,140353,12731,15788,89,96,1007,377,11,4,102,44
124005,146319,13491,15842,93,95,728,600,7,5,72,70
115765,136702,13083,15386,95,98,799,132,5,2,100,20
124726,157730,13204,17137,90,98,906,70,10,2,83,6
109703,145032,11509,15167,90,95,674,434,10,5,81,59
133163,156411,14031,16938,92,96,582,343,8,4,65,37
63682,82286,9461,12400,88,95,637,370,12,5,111,47
77558,93540,10904,12960,87,93,1303,920,13,7,188,117
69294,89813,9909,12648,84,89,1495,1043,16,11,222,158
61723,77101,8807,11353,85,92,1246,952,15,8,188,137
68807,88907,10091,13153,87,91,941,1320,13,9,161,155
63371,77305,9667,11678,90,92,690,889,10,8,104,125
74776,86714,10048,11830,88,90,1076,1086,12,10,165,153
73076,97393,10649,13467,87,93,1844,274,13,7,222,52
70728,88272,10101,12549,92,91,1356,1065,8,9,167,146
60621,83462,9415,12284,89,90,1092,1030,11,10,163,166
100480,134884,10988,15388,87,95,1617,365,13,5,199,41
120846,154541,12666,16013,90,96,1461,167,10,4,147,18
117393,148817,12768,15716,91,95,1424,434,9,5,169,44
98828,119843,11706,13727,92,92,1055,998,8,8,137,127
102313,137766,11465,15330,88,96,1004,394,12,4,119,44
99142,134099,12112,15591,90,93,1084,862,10,7,125,127
129435,160220,12624,16132,88,96,1257,590,12,4,184,69
108877,138413,12277,15408,86,95,1753,996,14,5,188,106
116058,141213,12387,14797,90,98,1443,55,10,2,144,11
106487,148536,11734,15820,88,96,1739,582,12,4,219,61
116174,133761,16548,19160,97,99,295,140,3,1,37,20
116769,149272,15649,19836,97,98,370,214,3,2,40,25
116245,141037,16149,19807,91,96,956,176,9,4,146,26
130852,162379,16939,21390,93,95,480,65,7,5,75,12
126360,149698,18173,20798,95,98,562,342,5,2,77,35
106922,132446,16012,19453,93,98,348,99,7,2,47,21
112199,136022,15899,19325,97,98,92,85,3,2,23,10
98021,119402,15037,17869,94,96,351,180,6,4,55,30
109605,142217,15378,19247,97,98,122,140,3,2,20,20
122384,138986,17919,19569,95,93,278,396,5,7,30,54
172336,225184,20224,25719,93,98,434,42,7,2,51,8
174866,199274,19256,21348,95,95,348,450,5,5,55,44
173458,230546,19097,23399,94,99,400,105,6,1,73,15
193375,238608,21091,25156,94,99,545,153,6,1,62,17
175750,198838,20116,21700,96,96,492,320,4,4,50,41
168271,203890,18269,21789,96,97,163,225,4,3,31,25
184111,232128,18648,24448,94,98,600,420,6,2,68,42
166237,200031,18711,22977,95,99,209,247,5,1,42,19
191593,252011,19786,25815,95,98,659,152,5,2,64,19
181134,222963,19523,24220,94,97,652,305,6,3,64,26
104821,128915,15450,18479,90,94,1152,447,10,6,149,67
121590,155152,16751,21183,90,97,1213,692,10,3,165,74
108975,129796,15956,18818,90,95,807,687,10,5,145,116
110796,140052,15612,20132,91,96,687,178,9,4,113,20
120093,142161,16780,19666,92,96,995,132,8,4,129,29
122172,142436,16980,19905,94,94,645,489,6,6,108,69
98016,122300,15781,18421,92,92,662,555,8,8,119,114
102639,142371,14609,19848,89,96,983,241,11,4,135,36
106962,130812,15572,19317,93,93,884,930,7,7,116,145
